Video ID,Playlist Video Creation Timestamp
kaOOfci2YC8,2017-08-05T00:48:12+00:00
7EM7GBdSy7w,2017-08-05T00:48:12+00:00
8WVyFoMIxC4,2017-08-05T00:48:12+00:00
wvC4wupHFUU,2017-08-05T00:48:12+00:00
4T9rplyezcA,2017-08-05T00:48:12+00:00
9hnVn1sP5lk,2017-08-05T00:48:12+00:00
HdWw9SksiwQ,2017-08-05T00:48:12+00:00
CM1-cJBpiWQ,2018-07-07T18:48:20+00:00





